timestamp_ms,direction,msg_id,dlc,b0,b1,b2,b3,b4,b5,b6,b7
406600,TX,0x100,8,48,03,00,00,AC,0D,CD,00
406600,TX,0x101,6,C6,00,C7,01,00,00,CC,CC
406600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
406800,TX,0x100,8,47,03,00,00,B3,0D,CA,00
406800,TX,0x101,6,C6,00,CA,01,00,00,CC,CC
406800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
407000,TX,0x100,8,48,03,00,00,A3,0D,C8,00
407000,TX,0x101,6,C6,00,CD,01,00,00,CC,CC
407000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
407200,TX,0x100,8,48,03,00,00,A2,0D,C2,00
407200,TX,0x101,6,C5,00,C9,01,00,00,CC,CC
407200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
407400,TX,0x100,8,47,03,00,00,A1,0D,C0,00
407400,TX,0x101,6,C5,00,C6,01,00,00,CC,CC
407400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
407600,TX,0x100,8,48,03,00,00,B0,0D,DD,00
407600,TX,0x101,6,C6,00,C8,01,00,00,CC,CC
407600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
407800,TX,0x100,8,48,03,00,00,B2,0D,CA,00
407800,TX,0x101,6,C7,00,C4,01,00,00,CC,CC
407800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
408000,TX,0x100,8,48,03,00,00,A7,0D,BC,00
408000,TX,0x101,6,C7,00,C7,01,00,00,CC,CC
408000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
408200,TX,0x100,8,48,03,00,00,B0,0D,CF,00
408200,TX,0x101,6,C5,00,CB,01,00,00,CC,CC
408200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
408400,TX,0x100,8,47,03,00,00,A4,0D,CC,00
408400,TX,0x101,6,C9,00,CA,01,00,00,CC,CC
408400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
408600,TX,0x100,8,48,03,00,00,AA,0D,CD,00
408600,TX,0x101,6,CA,00,CB,01,00,00,CC,CC
408600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
408800,TX,0x100,8,48,03,00,00,A9,0D,C3,00
408800,TX,0x101,6,C9,00,C5,01,00,00,CC,CC
408800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
409000,TX,0x100,8,48,03,00,00,AB,0D,D0,00
409000,TX,0x101,6,C7,00,C6,01,00,00,CC,CC
409000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
409200,TX,0x100,8,48,03,00,00,B0,0D,D2,00
409200,TX,0x101,6,C7,00,C7,01,00,00,CC,CC
409200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
409400,TX,0x100,8,48,03,00,00,A8,0D,C4,00
409400,TX,0x101,6,C7,00,C7,01,00,00,CC,CC
409400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
409600,TX,0x100,8,47,03,00,00,AD,0D,BE,00
409600,TX,0x101,6,CE,00,CB,01,00,00,CC,CC
409600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
409800,TX,0x100,8,47,03,00,00,A5,0D,D0,00
409800,TX,0x101,6,C9,00,C2,01,00,00,CC,CC
409800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
410000,TX,0x100,8,48,03,00,00,AC,0D,BA,00
410000,TX,0x101,6,C8,00,C2,01,00,00,CC,CC
410000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
410200,TX,0x100,8,48,03,00,00,B1,0D,CE,00
410200,TX,0x101,6,C7,00,CA,01,00,00,CC,CC
410200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
410400,TX,0x100,8,47,03,00,00,AE,0D,B2,00
410400,TX,0x101,6,C8,00,C7,01,00,00,CC,CC
410400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
410600,TX,0x100,8,47,03,00,00,B7,0D,CC,00
410600,TX,0x101,6,C7,00,C2,01,00,00,CC,CC
410600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
410800,TX,0x100,8,47,03,00,00,B4,0D,CC,00
410800,TX,0x101,6,CA,00,C8,01,00,00,CC,CC
410800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
411000,TX,0x100,8,48,03,00,00,A9,0D,CE,00
411000,TX,0x101,6,C6,00,C9,01,00,00,CC,CC
411000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
411200,TX,0x100,8,47,03,00,00,B0,0D,CE,00
411200,TX,0x101,6,C9,00,C9,01,00,00,CC,CC
411200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
411400,TX,0x100,8,47,03,00,00,B0,0D,C9,00
411400,TX,0x101,6,CB,00,C7,01,00,00,CC,CC
411400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
411600,TX,0x100,8,47,03,00,00,A1,0D,C9,00
411600,TX,0x101,6,C8,00,C6,01,00,00,CC,CC
411600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
411800,TX,0x100,8,47,03,00,00,B2,0D,BE,00
411800,TX,0x101,6,C6,00,C9,01,00,00,CC,CC
411800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
412000,TX,0x100,8,47,03,00,00,B0,0D,CC,00
412000,TX,0x101,6,C5,00,CA,01,00,00,CC,CC
412000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
412200,TX,0x100,8,47,03,00,00,AD,0D,C3,00
412200,TX,0x101,6,C4,00,C9,01,00,00,CC,CC
412200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
412400,TX,0x100,8,48,03,00,00,A9,0D,C8,00
412400,TX,0x101,6,C7,00,C4,01,00,00,CC,CC
412400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
412600,TX,0x100,8,47,03,00,00,A0,0D,C4,00
412600,TX,0x101,6,C5,00,C3,01,00,00,CC,CC
412600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
412800,TX,0x100,8,47,03,00,00,AB,0D,D1,00
412800,TX,0x101,6,C7,00,C6,01,00,00,CC,CC
412800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
413000,TX,0x100,8,47,03,00,00,A7,0D,BA,00
413000,TX,0x101,6,C8,00,C2,01,00,00,CC,CC
413000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
413200,TX,0x100,8,47,03,00,00,B2,0D,C8,00
413200,TX,0x101,6,C4,00,CB,01,00,00,CC,CC
413200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
413400,TX,0x100,8,47,03,00,00,B1,0D,CC,00
413400,TX,0x101,6,CA,00,C2,01,00,00,CC,CC
413400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
413600,TX,0x100,8,47,03,00,00,AE,0D,BF,00
413600,TX,0x101,6,C7,00,C8,01,00,00,CC,CC
413600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
413800,TX,0x100,8,47,03,00,00,AB,0D,C1,00
413800,TX,0x101,6,C8,00,C5,01,00,00,CC,CC
413800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
414000,TX,0x100,8,48,03,00,00,A4,0D,B5,00
414000,TX,0x101,6,C7,00,C2,01,00,00,CC,CC
414000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
414200,TX,0x100,8,47,03,00,00,A8,0D,C5,00
414200,TX,0x101,6,C6,00,C4,01,00,00,CC,CC
414200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
414400,TX,0x100,8,48,03,00,00,AB,0D,B9,00
414400,TX,0x101,6,C7,00,C3,01,00,00,CC,CC
414400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
414600,TX,0x100,8,48,03,00,00,A3,0D,CB,00
414600,TX,0x101,6,CC,00,BF,01,00,00,CC,CC
414600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
414800,TX,0x100,8,47,03,00,00,AF,0D,BF,00
414800,TX,0x101,6,C9,00,C8,01,00,00,CC,CC
414800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
415000,TX,0x100,8,47,03,00,00,AA,0D,BE,00
415000,TX,0x101,6,CA,00,C2,01,00,00,CC,CC
415000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
415200,TX,0x100,8,47,03,00,00,AB,0D,CB,00
415200,TX,0x101,6,C8,00,C5,01,00,00,CC,CC
415200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
415400,TX,0x100,8,48,03,00,00,A9,0D,CD,00
415400,TX,0x101,6,C4,00,C5,01,00,00,CC,CC
415400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
415600,TX,0x100,8,47,03,00,00,A8,0D,D1,00
415600,TX,0x101,6,C6,00,C4,01,00,00,CC,CC
415600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
415800,TX,0x100,8,47,03,00,00,AD,0D,CE,00
415800,TX,0x101,6,CB,00,CA,01,00,00,CC,CC
415800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
416000,TX,0x100,8,48,03,00,00,AC,0D,C8,00
416000,TX,0x101,6,C9,00,C7,01,00,00,CC,CC
416000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
416200,TX,0x100,8,47,03,00,00,AC,0D,C0,00
416200,TX,0x101,6,C8,00,C8,01,00,00,CC,CC
416200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
416400,TX,0x100,8,48,03,00,00,A3,0D,BD,00
416400,TX,0x101,6,C7,00,C7,01,00,00,CC,CC
416400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
416600,TX,0x100,8,48,03,00,00,B2,0D,C4,00
416600,TX,0x101,6,C9,00,C1,01,00,00,CC,CC
416600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
416800,TX,0x100,8,47,03,00,00,B3,0D,D0,00
416800,TX,0x101,6,C7,00,CB,01,00,00,CC,CC
416800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
417000,TX,0x100,8,48,03,00,00,A9,0D,B8,00
417000,TX,0x101,6,C9,00,C3,01,00,00,CC,CC
417000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
417200,TX,0x100,8,47,03,00,00,AF,0D,C1,00
417200,TX,0x101,6,CA,00,C5,01,00,00,CC,CC
417200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
417400,TX,0x100,8,47,03,00,00,AE,0D,C4,00
417400,TX,0x101,6,CB,00,C6,01,00,00,CC,CC
417400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
417600,TX,0x100,8,48,03,00,00,AB,0D,CB,00
417600,TX,0x101,6,C6,00,C6,01,00,00,CC,CC
417600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
417800,TX,0x100,8,48,03,00,00,AD,0D,C9,00
417800,TX,0x101,6,CA,00,C9,01,00,00,CC,CC
417800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
418000,TX,0x100,8,47,03,00,00,A4,0D,D0,00
418000,TX,0x101,6,C6,00,C2,01,00,00,CC,CC
418000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
418200,TX,0x100,8,47,03,00,00,B2,0D,D0,00
418200,TX,0x101,6,C7,00,C7,01,00,00,CC,CC
418200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
418400,TX,0x100,8,48,03,00,00,AA,0D,CC,00
418400,TX,0x101,6,C9,00,C3,01,00,00,CC,CC
418400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
418600,TX,0x100,8,48,03,00,00,AC,0D,CC,00
418600,TX,0x101,6,C6,00,C4,01,00,00,CC,CC
418600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
418800,TX,0x100,8,47,03,00,00,AA,0D,C7,00
418800,TX,0x101,6,C6,00,C5,01,00,00,CC,CC
418800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
419000,TX,0x100,8,47,03,00,00,B1,0D,C7,00
419000,TX,0x101,6,C6,00,C3,01,00,00,CC,CC
419000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
419200,TX,0x100,8,48,03,00,00,B2,0D,BE,00
419200,TX,0x101,6,C7,00,C2,01,00,00,CC,CC
419200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
419400,TX,0x100,8,47,03,00,00,A7,0D,B7,00
419400,TX,0x101,6,C7,00,C4,01,00,00,CC,CC
419400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
419600,TX,0x100,8,47,03,00,00,AA,0D,D2,00
419600,TX,0x101,6,C6,00,C7,01,00,00,CC,CC
419600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
419800,TX,0x100,8,48,03,00,00,AE,0D,AD,00
419800,TX,0x101,6,C6,00,C5,01,00,00,CC,CC
419800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
420000,TX,0x100,8,48,03,00,00,B8,0D,DE,00
420000,TX,0x101,6,C8,00,BD,01,00,00,CC,CC
420000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
420200,TX,0x100,8,47,03,00,00,B0,0D,DA,00
420200,TX,0x101,6,C5,00,C9,01,00,00,CC,CC
420200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
420400,TX,0x100,8,48,03,00,00,AF,0D,C1,00
420400,TX,0x101,6,CB,00,C2,01,00,00,CC,CC
420400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
420600,TX,0x100,8,47,03,00,00,AB,0D,C3,00
420600,TX,0x101,6,C9,00,C5,01,00,00,CC,CC
420600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
420800,TX,0x100,8,48,03,00,00,AA,0D,CB,00
420800,TX,0x101,6,C9,00,CB,01,00,00,CC,CC
420800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
421000,TX,0x100,8,48,03,00,00,AC,0D,C3,00
421000,TX,0x101,6,C7,00,C4,01,00,00,CC,CC
421000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
421200,TX,0x100,8,47,03,00,00,AA,0D,BF,00
421200,TX,0x101,6,CA,00,C4,01,00,00,CC,CC
421200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
421400,TX,0x100,8,47,03,00,00,AE,0D,D2,00
421400,TX,0x101,6,C8,00,C6,01,00,00,CC,CC
421400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
421600,TX,0x100,8,48,03,00,00,A6,0D,CD,00
421600,TX,0x101,6,C8,00,C4,01,00,00,CC,CC
421600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
421800,TX,0x100,8,48,03,00,00,B2,0D,C6,00
421800,TX,0x101,6,C8,00,C3,01,00,00,CC,CC
421800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
422000,TX,0x100,8,48,03,00,00,AA,0D,C8,00
422000,TX,0x101,6,C8,00,C4,01,00,00,CC,CC
422000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
422200,TX,0x100,8,48,03,00,00,AE,0D,CE,00
422200,TX,0x101,6,C3,00,C5,01,00,00,CC,CC
422200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
422400,TX,0x100,8,48,03,00,00,B3,0D,CC,00
422400,TX,0x101,6,CB,00,C8,01,00,00,CC,CC
422400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
422600,TX,0x100,8,47,03,00,00,AC,0D,C0,00
422600,TX,0x101,6,C8,00,C2,01,00,00,CC,CC
422600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
422800,TX,0x100,8,48,03,00,00,A7,0D,CA,00
422800,TX,0x101,6,C5,00,C7,01,00,00,CC,CC
422800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
423000,TX,0x100,8,48,03,00,00,AC,0D,BC,00
423000,TX,0x101,6,C7,00,CB,01,00,00,CC,CC
423000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
423200,TX,0x100,8,47,03,00,00,AE,0D,C8,00
423200,TX,0x101,6,CA,00,CB,01,00,00,CC,CC
423200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
423400,TX,0x100,8,48,03,00,00,AD,0D,C4,00
423400,TX,0x101,6,C7,00,C6,01,00,00,CC,CC
423400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
423600,TX,0x100,8,48,03,00,00,9F,0D,CB,00
423600,TX,0x101,6,C6,00,C9,01,00,00,CC,CC
423600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
423800,TX,0x100,8,48,03,00,00,A2,0D,C7,00
423800,TX,0x101,6,C7,00,C5,01,00,00,CC,CC
423800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
424000,TX,0x100,8,47,03,00,00,A5,0D,B0,00
424000,TX,0x101,6,C6,00,C5,01,00,00,CC,CC
424000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
424200,TX,0x100,8,48,03,00,00,AB,0D,D7,00
424200,TX,0x101,6,C9,00,C4,01,00,00,CC,CC
424200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
424400,TX,0x100,8,48,03,00,00,AD,0D,C9,00
424400,TX,0x101,6,C5,00,C1,01,00,00,CC,CC
424400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
424600,TX,0x100,8,48,03,00,00,B1,0D,C6,00
424600,TX,0x101,6,C7,00,C7,01,00,00,CC,CC
424600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
424800,TX,0x100,8,47,03,00,00,B5,0D,C9,00
424800,TX,0x101,6,C9,00,C4,01,00,00,CC,CC
424800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
425000,TX,0x100,8,47,03,00,00,AB,0D,C3,00
425000,TX,0x101,6,C7,00,C6,01,00,00,CC,CC
425000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
425200,TX,0x100,8,47,03,00,00,B0,0D,C7,00
425200,TX,0x101,6,C7,00,C5,01,00,00,CC,CC
425200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
425400,TX,0x100,8,47,03,00,00,B7,0D,C0,00
425400,TX,0x101,6,C6,00,C7,01,00,00,CC,CC
425400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
425600,TX,0x100,8,48,03,00,00,AE,0D,BF,00
425600,TX,0x101,6,C5,00,C2,01,00,00,CC,CC
425600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
425800,TX,0x100,8,47,03,00,00,B1,0D,CF,00
425800,TX,0x101,6,C8,00,C4,01,00,00,CC,CC
425800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
426000,TX,0x100,8,48,03,00,00,A8,0D,C7,00
426000,TX,0x101,6,CC,00,C4,01,00,00,CC,CC
426000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
426200,TX,0x100,8,48,03,00,00,B2,0D,BA,00
426200,TX,0x101,6,C6,00,C4,01,00,00,CC,CC
426200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
426400,TX,0x100,8,48,03,00,00,B4,0D,C5,00
426400,TX,0x101,6,CA,00,C2,01,00,00,CC,CC
426400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
426600,TX,0x100,8,47,03,00,00,AB,0D,D0,00
426600,TX,0x101,6,C6,00,C7,01,00,00,CC,CC
426600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
426800,TX,0x100,8,48,03,00,00,AA,0D,BF,00
426800,TX,0x101,6,C7,00,C4,01,00,00,CC,CC
426800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
427000,TX,0x100,8,47,03,00,00,B5,0D,C9,00
427000,TX,0x101,6,C5,00,C6,01,00,00,CC,CC
427000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
427200,TX,0x100,8,47,03,00,00,AA,0D,DA,00
427200,TX,0x101,6,CA,00,C4,01,00,00,CC,CC
427200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
427400,TX,0x100,8,47,03,00,00,A5,0D,B1,00
427400,TX,0x101,6,C6,00,BF,01,00,00,CC,CC
427400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
427600,TX,0x100,8,48,03,00,00,AE,0D,C5,00
427600,TX,0x101,6,CA,00,C7,01,00,00,CC,CC
427600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
427800,TX,0x100,8,47,03,00,00,B3,0D,D2,00
427800,TX,0x101,6,C6,00,CB,01,00,00,CC,CC
427800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
428000,TX,0x100,8,48,03,00,00,AE,0D,CB,00
428000,TX,0x101,6,C6,00,C9,01,00,00,CC,CC
428000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
428200,TX,0x100,8,48,03,00,00,A7,0D,B3,00
428200,TX,0x101,6,C7,00,C5,01,00,00,CC,CC
428200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
428400,TX,0x100,8,48,03,00,00,B6,0D,C0,00
428400,TX,0x101,6,C4,00,C2,01,00,00,CC,CC
428400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
428600,TX,0x100,8,48,03,00,00,B6,0D,C7,00
428600,TX,0x101,6,C6,00,C1,01,00,00,CC,CC
428600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
428800,TX,0x100,8,48,03,00,00,A4,0D,D5,00
428800,TX,0x101,6,C8,00,C1,01,00,00,CC,CC
428800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
429000,TX,0x100,8,48,03,00,00,A6,0D,CF,00
429000,TX,0x101,6,CD,00,C3,01,00,00,CC,CC
429000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
429200,TX,0x100,8,47,03,00,00,AC,0D,B9,00
429200,TX,0x101,6,C3,00,C4,01,00,00,CC,CC
429200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
429400,TX,0x100,8,47,03,00,00,AF,0D,BE,00
429400,TX,0x101,6,C6,00,C6,01,00,00,CC,CC
429400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
429600,TX,0x100,8,47,03,00,00,AF,0D,CF,00
429600,TX,0x101,6,C9,00,C7,01,00,00,CC,CC
429600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
429800,TX,0x100,8,48,03,00,00,AE,0D,CD,00
429800,TX,0x101,6,C4,00,C3,01,00,00,CC,CC
429800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
430000,TX,0x100,8,48,03,00,00,AC,0D,C7,00
430000,TX,0x101,6,C7,00,C7,01,00,00,CC,CC
430000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
430200,TX,0x100,8,47,03,00,00,AD,0D,CC,00
430200,TX,0x101,6,C7,00,C2,01,00,00,CC,CC
430200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
430400,TX,0x100,8,47,03,00,00,AD,0D,CC,00
430400,TX,0x101,6,C2,00,BE,01,00,00,CC,CC
430400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
430600,TX,0x100,8,47,03,00,00,A4,0D,C8,00
430600,TX,0x101,6,C6,00,C1,01,00,00,CC,CC
430600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
430800,TX,0x100,8,48,03,00,00,A9,0D,D3,00
430800,TX,0x101,6,C8,00,BF,01,00,00,CC,CC
430800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
431000,TX,0x100,8,47,03,00,00,AD,0D,C0,00
431000,TX,0x101,6,C5,00,C9,01,00,00,CC,CC
431000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
431200,TX,0x100,8,48,03,00,00,A8,0D,CC,00
431200,TX,0x101,6,C4,00,C5,01,00,00,CC,CC
431200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
431400,TX,0x100,8,47,03,00,00,A8,0D,C2,00
431400,TX,0x101,6,C9,00,C3,01,00,00,CC,CC
431400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
431600,TX,0x100,8,47,03,00,00,AD,0D,B3,00
431600,TX,0x101,6,C9,00,C3,01,00,00,CC,CC
431600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
431800,TX,0x100,8,48,03,00,00,A3,0D,B6,00
431800,TX,0x101,6,CB,00,C2,01,00,00,CC,CC
431800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
432000,TX,0x100,8,48,03,00,00,AB,0D,C4,00
432000,TX,0x101,6,CA,00,C2,01,00,00,CC,CC
432000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
432200,TX,0x100,8,48,03,00,00,AE,0D,B6,00
432200,TX,0x101,6,C5,00,BF,01,00,00,CC,CC
432200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
432400,TX,0x100,8,48,03,00,00,A9,0D,D1,00
432400,TX,0x101,6,C2,00,C3,01,00,00,CC,CC
432400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
432600,TX,0x100,8,47,03,00,00,AE,0D,CA,00
432600,TX,0x101,6,C5,00,C1,01,00,00,CC,CC
432600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
432800,TX,0x100,8,48,03,00,00,A6,0D,CB,00
432800,TX,0x101,6,C9,00,C7,01,00,00,CC,CC
432800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
433000,TX,0x100,8,48,03,00,00,B1,0D,C8,00
433000,TX,0x101,6,C8,00,C7,01,00,00,CC,CC
433000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
433200,TX,0x100,8,48,03,00,00,B4,0D,B7,00
433200,TX,0x101,6,C6,00,C6,01,00,00,CC,CC
433200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
433400,TX,0x100,8,47,03,00,00,B4,0D,D2,00
433400,TX,0x101,6,C6,00,C1,01,00,00,CC,CC
433400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
433600,TX,0x100,8,48,03,00,00,AA,0D,C8,00
433600,TX,0x101,6,CA,00,C0,01,00,00,CC,CC
433600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
433800,TX,0x100,8,47,03,00,00,A5,0D,BC,00
433800,TX,0x101,6,C5,00,C6,01,00,00,CC,CC
433800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
434000,TX,0x100,8,48,03,00,00,B3,0D,DE,00
434000,TX,0x101,6,C6,00,C6,01,00,00,CC,CC
434000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
434200,TX,0x100,8,48,03,00,00,AF,0D,BB,00
434200,TX,0x101,6,C7,00,C3,01,00,00,CC,CC
434200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
434400,TX,0x100,8,47,03,00,00,AF,0D,BF,00
434400,TX,0x101,6,C6,00,C5,01,00,00,CC,CC
434400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
434600,TX,0x100,8,48,03,00,00,A4,0D,B9,00
434600,TX,0x101,6,C8,00,C4,01,00,00,CC,CC
434600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
434800,TX,0x100,8,48,03,00,00,B0,0D,B2,00
434800,TX,0x101,6,C4,00,C6,01,00,00,CC,CC
434800,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
435000,TX,0x100,8,48,03,00,00,AF,0D,CA,00
435000,TX,0x101,6,C8,00,C8,01,00,00,CC,CC
435000,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
435200,TX,0x100,8,47,03,00,00,B1,0D,C7,00
435200,TX,0x101,6,C8,00,C1,01,00,00,CC,CC
435200,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
435400,TX,0x100,8,47,03,00,00,B1,0D,BA,00
435400,TX,0x101,6,CB,00,C8,01,00,00,CC,CC
435400,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
435600,TX,0x100,8,47,03,00,00,AE,0D,B9,00
435600,TX,0x101,6,C7,00,C3,01,00,00,CC,CC
435600,TX,0x200,4,00,00,00,04,CC,CC,CC,CC
435800,TX,0x100,8,48,03,00,00,B0,0D,C0,00
435800,TX,0x101,6,CA,00,C3,01,00,00,CC,CC
